Timestamp,Latitude,Longitude,Spill_Size_Barrels,Impact_Zone_Square_KM,Response_Time_Hours,Cleanup_Status,Environmental_Impact_Score,Spill_Cause
2023-02-21 13:09:20,-7.100544526191783,166.50572474190784,3662.365203441436,36.637638447196935,33.952709022635915,In Progress,4,Unknown
2023-09-23 12:20:39,64.0606482613455,179.90449395102723,6100.012352507022,98.07644399917842,8.931782684986253,In Progress,4,Human Error
2023-04-11 17:43:25,85.57261714437348,56.06996025406667,1871.8691955739787,68.289355838926,18.668535195283997,In Progress,7,Human Error
2023-08-21 19:37:04,51.33897304486405,-4.077390798898705,8105.615736266254,95.20818197980691,8.359128300942189,Completed,4,Equipment Failure
2023-01-03 14:51:28,-17.52817191502298,143.28275686893903,433.3710352590337,37.20174531785229,30.322426749225375,In Progress,4,Equipment Failure
2023-03-16 12:59:50,-35.54001662225671,-1.1850538191977193,3491.8710144350966,45.86173484927446,45.711717136964864,Completed,6,Collision
2023-07-08 04:30:17,57.16520224144472,20.610687497477358,5707.89210393367,56.5531166416272,31.570740267675838,In Progress,5,Equipment Failure
2023-12-09 14:56:23,34.525543078037444,-157.71067251029615,4531.298737624917,71.74315144085864,24.505730066824846,Completed,8,Human Error
2023-02-19 03:12:38,-87.01256855137369,-31.313816679615883,8635.167745945126,66.14799616001676,44.01609572234257,Completed,8,Human Error
2023-07-23 22:49:50,26.82055841653367,-62.91998844660202,9753.407445120038,86.417029863613,20.212015199890132,In Progress,9,Human Error
2023-11-03 10:07:30,-80.92820108030696,65.36918381012961,8433.79691925459,44.841536363672375,36.23272360891877,Completed,5,Unknown
2023-08-29 07:12:54,30.200471777805063,45.56966313347789,7897.858743020827,84.19462767619876,47.72656062324523,Completed,1,Collision
2023-12-09 14:32:21,-59.594820133701916,12.45013402425647,3185.3408416588036,3.2319318748864134,30.480014015963388,Completed,7,Unknown
2023-05-13 22:18:25,-36.64353940554392,-179.20023257911555,7508.088769072142,72.77521454609894,27.697566750038952,Completed,3,Equipment Failure
2023-08-19 16:38:31,42.43997772605266,2.886459589516477,4752.068978379228,52.5216412372191,15.378835791466088,In Progress,9,Human Error
2023-04-27 14:13:32,23.029716224686112,140.48213956383034,8608.956735139527,26.05989814654711,41.436903204307896,In Progress,5,Human Error
2023-09-11 15:23:31,-80.0441075844552,-60.856846730596274,6774.399214830127,9.910894855011101,39.17734331892301,Completed,2,Collision
2023-08-02 04:03:40,-77.27269595181417,-87.49827253122119,8802.079070967806,45.348472111062875,19.515274912293172,Completed,1,Collision
2023-01-21 22:43:18,-59.50671190065044,60.54225674551671,2938.6618716117655,45.99581700933044,30.491991771797153,Completed,3,Equipment Failure
2023-12-19 03:09:27,56.61509322551555,1.9376968609036282,2753.40813406209,36.128166896035104,1.9613410821442043,In Progress,1,Human Error
2023-02-06 07:01:24,-69.81317651207888,55.41433799646575,7219.152680261376,2.890904548422548,34.707014025189885,In Progress,7,Unknown
2023-09-04 07:35:15,78.60875263265635,-123.92371106972176,8790.556634209617,86.65427263598684,2.9513500794026597,Completed,4,Human Error
2023-08-17 16:31:31,54.079473439383975,-41.543660150258404,6738.893856253345,26.303900571652246,29.0400109121659,In Progress,2,Collision
2023-03-19 20:17:14,12.473842007354364,24.230448291824473,9281.132798198407,45.735584491376024,1.7773107257210867,In Progress,5,Equipment Failure
2023-02-05 02:49:06,-19.446609230610633,-15.17642802026404,7892.220606064405,69.14757155395064,8.310151267115003,Completed,6,Human Error
2023-01-10 13:19:32,-25.968515529456724,-12.10333880351115,1875.7931926432425,75.83396477852955,40.759691783674796,In Progress,1,Human Error
2023-05-17 15:33:40,-37.6251597965417,-175.04330614796277,7436.933739360919,72.8109560458653,20.088281886619427,Completed,5,Equipment Failure
2023-11-23 16:01:22,-1.205306190622693,-59.7574516270671,9096.51143036296,28.737849785120996,25.433925826806497,In Progress,8,Human Error
2023-02-26 20:39:26,-61.02720399811522,110.85414570451064,6580.986065180117,30.56976622686484,26.86521282977235,In Progress,3,Unknown
2023-05-30 04:58:15,-81.9291811561066,15.982833981949682,6682.563261179126,28.95230363637542,3.278757671913801,In Progress,4,Collision
2023-05-02 13:22:28,-14.038648013859117,22.952724654505232,7247.007268259034,47.078058140188844,27.75384670136167,Completed,3,Human Error
2023-09-24 03:07:22,15.97236842616897,-17.771352670302434,755.091918454078,74.76681904658349,11.030421726552884,Completed,3,Human Error
2023-04-15 00:41:38,51.12759738805951,29.791544825006326,888.2487508357978,34.10247643847983,9.04687797750477,In Progress,3,Unknown
2023-04-05 00:29:50,-38.78264811486447,139.09955806621457,6331.427641760235,72.02325520642033,13.378027768024978,In Progress,5,Equipment Failure
2023-10-28 21:45:55,57.8388299763119,-102.25828305528722,1417.5941829592393,64.89577445602342,39.00884264877183,Completed,6,Equipment Failure
2023-05-16 22:24:22,-43.25113410267142,-83.65106633468972,8219.539125710657,29.5219567391067,37.23993481921389,In Progress,9,Human Error
2023-08-09 18:49:33,-42.019079447738626,87.8446001421238,1443.2052235892518,20.726861459996623,39.25666465983911,In Progress,5,Unknown
2023-11-03 17:06:01,-0.2840444226133485,-145.9394404856564,201.35442515344917,22.13655001866346,39.907926060771395,In Progress,4,Collision
2023-10-22 17:18:23,79.3160191515203,-38.48413016550546,6026.008770583637,26.0574516168332,11.271051065833385,Completed,3,Collision
2023-05-13 18:46:10,-34.256320287007696,118.62545223110942,7821.523271773453,92.36556801684841,23.82296582772922,Completed,3,Equipment Failure
2023-04-27 03:44:02,-31.44793752430141,-171.07276913791281,8537.370391745271,44.62271095813543,4.42460302224993,In Progress,6,Equipment Failure
2023-05-22 14:20:16,-33.470796067998904,14.553339796319733,6560.54591698763,44.601304739232496,3.5752206515245084,Completed,9,Human Error
2023-10-25 08:54:58,67.81481190210326,-59.81549195788652,3030.5553776733022,56.10623185668361,8.183716038911985,Completed,1,Collision
2023-01-08 18:22:49,89.50601109429095,132.29605612723606,8290.293862490296,58.62158225809087,10.614833423395385,Completed,6,Collision
2023-11-27 23:47:39,-0.4225368918254304,-29.72831510608944,6554.454571124997,48.50009422442951,24.728840925504905,In Progress,4,Equipment Failure
2023-10-08 13:47:25,-11.743872557603623,56.72738711945229,1130.3993036825964,61.95442934264063,44.03869570203387,In Progress,4,Unknown
2023-10-25 11:36:13,-59.39241107840967,-19.402041518345413,8085.505078930506,43.4215160147467,10.545530590945162,In Progress,6,Unknown
2023-01-24 15:32:20,-36.550678631900475,-8.637051949898364,2436.6682634310328,49.068659286833395,47.89866395851983,Completed,9,Equipment Failure
2023-04-13 17:48:22,75.17637895173303,-150.0527758048234,9173.639580872421,23.914495382336472,23.731970040593406,In Progress,3,Human Error
2023-08-05 08:36:48,-49.669630059340854,-24.21217789249755,8885.575584434722,63.6416958640286,24.876553206355855,Completed,6,Unknown
2023-07-23 22:22:10,48.66062567588537,-125.89555317007753,180.9934901539039,84.94496842364417,15.460323305534605,In Progress,7,Unknown
2023-03-17 17:37:12,8.428012439709335,-132.4396162910422,3745.274783844508,52.48578005887208,25.181292490408744,In Progress,5,Equipment Failure
2023-06-29 10:17:18,26.102107402775914,-162.06185977303394,6568.320490622053,52.625941186759704,12.723429746620218,Completed,7,Collision
2023-07-13 03:35:45,49.61260468000512,-136.96716304240283,3319.102928637896,61.9522358131571,10.363254198170239,Completed,8,Human Error
2023-08-24 00:37:23,-46.20450616554711,153.9924168888246,4270.546596529864,63.80570326115596,22.773170018109685,Completed,1,Collision
2023-08-05 03:17:57,-22.240146664135892,-118.68067599318226,1964.5931464321143,42.591093733994725,9.834275087925507,Completed,1,Equipment Failure
2023-07-17 11:22:47,-86.96881739146572,53.60817965431042,1895.1270098465698,54.39778728618559,43.55654188516748,In Progress,2,Collision
2023-01-12 07:25:47,17.141240718899837,35.52887902155953,374.6697103023,21.093701812371457,9.740760267116494,In Progress,9,Unknown
2023-07-09 00:21:43,64.10863531078431,-14.9400354754803,3378.4627273486626,9.285557395556305,10.369339053759388,Completed,5,Human Error
2023-06-24 15:44:20,-8.205236506340327,176.56767231705044,7805.561365432874,41.29852300979789,37.80373986019474,Completed,8,Equipment Failure
2023-12-14 13:39:45,-78.72406384080719,-88.05777015816498,5385.979407097493,84.05891641578542,25.187504225472583,In Progress,1,Unknown
2023-12-21 22:01:15,-3.9103120003725564,51.28887631204927,3523.9314843493275,27.525634281738096,13.067355632897193,Completed,1,Collision
2023-04-17 00:03:16,-83.74734258030843,64.93361820365371,6434.780049361516,31.521017700028438,25.57804882566788,In Progress,3,Collision
2023-12-17 18:18:18,26.143869968527,-17.076890634680325,7381.394575535318,11.395728560304905,24.40910760164703,In Progress,2,Equipment Failure
2023-06-30 07:19:38,-1.2140222222772366,46.73620309875844,9982.686670803667,81.85489237924648,13.57360397587572,Completed,8,Equipment Failure
2023-05-02 21:41:40,-68.05093467635538,-46.979355793459604,9048.798628255854,1.4226031700585633,38.56374758842567,Completed,3,Equipment Failure
2023-03-02 00:18:37,-74.1168276198813,175.15932244394185,4388.795137339762,75.6198250358505,38.92203428184341,Completed,5,Unknown
2023-11-08 11:59:25,42.832864152592435,164.0888861058802,7777.16141554158,18.032572728934213,23.332813823922425,Completed,4,Equipment Failure
2023-01-14 17:02:06,-73.03001947353104,-85.53342485517787,5702.610441938892,51.035857057364964,14.151436070437146,In Progress,6,Equipment Failure
2023-09-26 15:01:25,-12.830698943958296,109.47726530334131,2670.374053074889,69.74312815872833,18.691755575663574,In Progress,6,Equipment Failure
2023-07-23 07:59:19,-42.36119626035836,26.823096573155965,2179.1995544119045,77.03733508587698,11.784956054349935,Completed,9,Equipment Failure
2023-10-07 21:12:16,56.46356199153999,-177.51794844770657,7701.8574340426885,35.36595395251997,33.89223249708864,In Progress,2,Unknown
2023-06-22 01:06:16,-83.35604805876208,146.9995995764715,9384.269241603835,89.94251752631995,15.053566923732848,Completed,7,Collision
2023-01-05 18:53:21,23.12961066902345,63.48602596766062,4293.643896286229,67.96587006038476,30.109910415813506,Completed,2,Equipment Failure
2023-02-12 13:15:20,30.5177204694222,-74.62884061696349,9055.44994949439,13.086300042274255,15.041788450297068,Completed,8,Human Error
2023-02-09 16:30:44,13.469211016865785,94.05394115125745,2026.3424173346332,50.001377384214756,30.124857404865974,Completed,9,Unknown
2023-03-15 02:02:09,28.060623872356686,-114.56856524496511,9612.874458496748,55.49851299731856,33.60971452525463,In Progress,4,Equipment Failure
2023-02-07 02:55:32,12.894145639546508,-132.09457633114292,2433.878397837849,57.981821017585105,21.10897134842985,Completed,9,Collision
2023-02-21 19:37:55,-13.313988376544401,5.192105214769271,3541.9917236021192,55.54868044712262,30.195140776681466,Completed,5,Equipment Failure
2023-10-26 06:51:22,58.42169471970777,-62.65980524316025,3449.4281005221765,81.73807997702983,10.676897369292114,Completed,6,Human Error
2023-04-14 09:52:22,-20.04270404350943,-48.556196683561154,9896.687516099923,27.35927682184371,44.55925970206391,Completed,2,Unknown
2023-08-17 22:06:00,-29.237197551699687,-127.37101216710943,2871.095062622191,7.393351552405844,9.457333963164317,Completed,7,Equipment Failure
2023-01-04 04:29:57,84.80468417660157,88.6927213401234,3214.4646708678533,60.27205573528706,18.31688851533399,Completed,3,Equipment Failure
2023-04-15 11:47:28,-89.74307016251433,15.457369012482673,4450.241822708595,88.09950106851736,9.577008969991748,Completed,8,Equipment Failure
2023-10-08 06:23:44,-64.0140653368536,-125.27247246747751,6811.525812999976,77.64154855904525,8.720818097275451,In Progress,6,Collision
2023-11-07 08:51:35,41.00529677883702,44.29898462337738,7360.474265652751,62.82365994746454,29.910583657770367,Completed,2,Equipment Failure
2023-10-21 18:06:59,27.576916242113896,-177.1523591178377,4687.039418496561,62.65647234479013,34.05300153105597,Completed,8,Collision
2023-07-24 07:18:40,-16.174680394994624,-44.300024033411745,2224.0546379074126,21.729963354823504,10.027742080456179,In Progress,3,Equipment Failure
2023-02-14 04:52:12,-46.21057995461081,-146.1265043819132,8473.465474018392,74.86338809402969,22.80768746550566,In Progress,4,Collision
2023-09-29 14:24:17,60.16638452793396,30.33655696143694,8803.952182548754,55.65335685789463,28.485154890305058,Completed,5,Human Error
2023-09-20 21:17:48,5.1452544729295795,96.3971160439761,2706.1405438340844,60.05336596254111,13.012182093383743,In Progress,1,Collision
2023-02-28 18:44:45,40.49173235035926,169.63505506979163,6283.153174669656,27.71255069394652,46.30767641812689,Completed,3,Human Error
2023-01-15 04:38:01,62.33511992530936,-47.19165614425921,605.0363358125749,5.244607031257311,4.905604408810418,Completed,3,Human Error
2023-07-26 14:57:15,-42.333194735620545,-81.11928284918908,305.0839228826607,90.20937282778408,31.188177256713196,Completed,6,Unknown
2023-10-25 01:35:54,-13.915563549921046,-127.7781058169339,6727.685296887641,32.01173815450568,7.0517403470356115,In Progress,9,Unknown
2023-05-18 17:45:47,-80.23886664809709,-66.31975630142514,4020.4547019421875,14.60471038644056,25.328620416370974,In Progress,6,Collision
2023-09-27 14:05:51,36.62720592277782,-149.16307315317786,3383.952708368616,77.59194710324022,30.63919654434444,In Progress,4,Human Error
2023-12-18 12:21:10,74.8607211836148,-117.14419586493536,4058.2052869361137,21.1481418124742,37.9309412745876,Completed,1,Human Error
2023-05-25 03:07:52,44.73742993883448,88.94972660978999,6895.5310587489,13.574256002665265,6.478058829417257,Completed,8,Unknown
2023-10-17 07:05:53,13.017251923535312,30.912418769573293,4265.924484151982,22.701666535108853,36.062572255448764,Completed,9,Collision
2023-01-04 13:12:43,-75.7933931846454,-86.7092069975317,6439.718100385755,19.99293372510525,11.75569847570595,In Progress,2,Human Error
2023-11-14 05:23:22,-67.29938846029209,-29.156215773394678,4942.720889597198,40.61193720216155,35.58543581697787,Completed,3,Unknown
2023-03-28 15:16:09,14.25298982755315,-151.08046349726104,1953.4999675798083,59.872110181370154,22.41944055794203,In Progress,2,Equipment Failure
2023-11-23 16:18:35,59.08661638923226,8.12287916877196,8558.616136567141,2.1977011898357377,45.45076617020243,Completed,4,Collision
2023-04-13 19:01:14,-1.0230082804835519,84.77366399805021,3217.6309160689834,60.147658560672426,23.618076677272537,In Progress,7,Human Error
2023-06-30 12:07:50,75.95928495497398,59.146456846681275,9230.697468664335,83.96216650460087,46.41002743218037,Completed,1,Unknown
2023-02-07 19:58:55,42.21245593047087,-168.95404049842355,1976.2030324186903,83.27393556945927,19.656196055525964,In Progress,5,Unknown
2023-02-18 14:34:02,56.3475897342247,-125.468692258424,3246.404736184246,66.2764260103538,30.213708418364458,In Progress,9,Collision
2023-06-03 17:39:49,-37.02968484682105,-162.72995119006504,4628.695371714555,51.20208509281372,20.390093973053812,In Progress,5,Equipment Failure
2023-10-24 18:44:45,34.073647176709,-17.577421202288093,2832.8031999312207,21.65707594471981,8.98825451066143,In Progress,6,Human Error
2023-01-04 15:05:33,-28.690933331781828,62.20823188609961,4563.048608075698,80.62770310778407,19.453288019157565,Completed,7,Human Error
2023-05-18 22:23:16,16.588689766165643,-140.99841461522144,991.2231808804498,63.907236205529166,30.199517475201326,Completed,7,Human Error
2023-03-22 00:28:18,-36.994522649740276,-124.24685374159296,7882.088523026935,11.527049289098384,21.650159592527668,Completed,2,Human Error
2023-06-25 22:59:10,23.254572991077353,3.5708797550611564,2768.044056341777,46.06843397781329,23.915893083593634,Completed,5,Collision
2023-08-15 15:28:39,77.83393139299429,112.21604008422196,9083.038378619258,13.182511744770922,43.92537462405028,Completed,1,Human Error
2023-09-10 20:58:45,-6.4597714343184975,57.77409397588278,1394.8577658122995,33.08325428045932,6.921706775269168,In Progress,3,Human Error
2023-05-15 22:31:48,-50.0251709134009,-22.797805313946725,7866.52747679883,40.90719867146799,23.076450227126386,Completed,1,Human Error
2023-03-25 20:06:10,61.750739363496194,-88.4841044510577,8266.957671553151,33.878798533420536,29.531588545953078,Completed,8,Equipment Failure
2023-10-02 03:05:16,19.724809940795154,-164.94072322401007,6945.626338555908,94.10354000038764,37.87463576621112,In Progress,8,Equipment Failure
2023-10-23 05:31:54,-40.40463006517646,-86.2613779202858,6472.421288763079,2.118906147206315,37.63641423309468,Completed,5,Unknown
2023-05-07 08:48:33,12.72207101270888,6.989399245601874,1696.8527501363292,83.72288989048535,10.179435092483414,Completed,4,Unknown
2023-12-20 04:43:06,-86.37842678692198,39.840908767246674,9863.955502226412,16.107095315558592,31.32729035205244,In Progress,1,Collision
2023-02-23 14:24:08,78.66376366899908,-125.30170441739882,5286.29845089355,70.26965519107154,41.07377667948705,Completed,3,Human Error
2023-09-02 08:51:42,-58.10838039244362,150.00727385087635,6050.009701992849,3.9230864664962626,39.52600344868867,Completed,7,Unknown
2023-01-03 07:34:25,30.957621784044917,-126.81086776104524,3195.6988427557208,2.988174124491255,30.021048573322272,In Progress,8,Unknown
2023-02-19 13:10:26,49.56398759270908,-99.29593444474828,6247.392001621916,40.25027405520462,3.787377377084688,Completed,1,Collision
2023-06-24 20:56:00,-29.440800668300042,-128.48181390555152,2821.194415748248,59.189476631576014,9.866035082298595,Completed,9,Equipment Failure
2023-05-13 16:38:06,-1.157779335452119,-80.17510108279623,7242.425839394348,14.954223137928944,14.471523900448073,Completed,9,Collision
2023-02-24 13:04:50,-59.797684017133506,-69.623639982891,7036.73936941515,62.70186927601648,21.341239514411022,In Progress,1,Collision
2023-03-23 00:31:40,7.600736902479852,170.9868046507429,3383.8175376696367,76.11028911535473,38.24235194235756,Completed,8,Equipment Failure
2023-07-12 05:28:28,-2.9167378124674173,-102.31544344548772,6111.652777488049,56.621642654079814,7.422655143586187,In Progress,6,Unknown
2023-03-23 06:22:21,-86.08390458559145,-103.72339872265263,3412.3266280765356,94.05538066550349,20.226511367430902,Completed,4,Unknown
2023-07-11 16:09:18,-80.83098522156605,143.27463691482677,3139.5524508491408,67.02677807185994,41.56077937900067,In Progress,8,Equipment Failure
2023-05-21 02:41:14,-70.33396397105682,60.24840547790322,6078.190863726766,18.784707817646755,16.256513272930274,In Progress,3,Collision
2023-09-05 02:58:45,52.631672846959674,-59.42619393761328,7958.252442991157,25.228843703387696,36.26896648407367,In Progress,1,Unknown
2023-09-28 11:38:51,-31.61634918583166,-149.2697899307376,3225.762518944117,37.247291675793434,46.20142178479164,Completed,2,Collision
2023-08-24 09:17:47,85.95660374225656,-15.357807220369864,4958.161965858455,5.5577693626271385,30.476507165508426,Completed,4,Human Error
2023-06-24 23:42:27,68.5680687696856,-92.08072875526896,6592.715987839236,33.383427604761366,3.2436131339112615,Completed,9,Equipment Failure
2023-04-02 11:54:52,-84.55707241133878,130.94257114201622,7182.697816676821,18.074510214241958,35.87408944551019,Completed,3,Human Error
2023-08-16 13:27:01,18.677355181506258,129.70451623323845,3284.951114389019,23.858159786065684,34.81773006066128,Completed,8,Equipment Failure
2023-03-29 23:31:33,47.57858834891377,-92.16610543238087,9025.241487215657,47.47563273681301,39.689361602393724,In Progress,3,Collision
2023-10-14 14:59:29,-50.28369869567673,-37.336197445243414,4291.219528949737,73.08163233163724,7.058672057058139,Completed,3,Unknown
2023-02-03 06:22:56,2.9787797008050916,-49.971057914776765,7118.767300278188,53.11392035396001,8.556983660815051,Completed,9,Human Error
2023-02-23 12:34:55,71.77837520520029,-13.714934575449234,177.075179101191,79.59903526135693,42.755323733813725,In Progress,4,Unknown
2023-09-09 12:31:22,-66.29782337993643,162.82011348914415,3780.2072404270734,81.58910288254788,16.98671396952696,In Progress,4,Equipment Failure
2023-08-28 09:27:47,5.4782464646811775,-47.285960401907175,6238.195101860541,31.33590528299886,40.44900911091372,In Progress,2,Unknown
2023-08-03 04:25:34,-14.397755340379376,-78.54235781103176,8785.689658790518,22.936892559614563,42.98732171846912,Completed,1,Human Error
2023-07-15 22:20:39,-21.156098594840316,37.260155202249734,7246.966297863527,93.46771697151028,26.21425161936726,Completed,3,Unknown
2023-10-15 10:33:08,-17.908701925024815,-10.275534313589219,2681.607837304542,99.39615059110088,22.54598211911576,In Progress,1,Unknown
2023-03-20 14:23:59,17.30460520496183,13.719772129881903,3712.1955273159397,88.51801870224404,1.649753226507485,Completed,6,Collision
2023-10-30 06:49:29,-88.19354861323465,-115.26939934850901,6321.163876890853,97.05104435248461,3.689569837988695,In Progress,3,Collision
2023-09-04 12:41:12,-37.34707480360046,-14.12527437134429,1761.063913881229,47.48701827713226,21.146484466826077,In Progress,7,Human Error
2023-04-25 04:35:16,-65.5579384462358,-108.13395449081915,7430.571703579534,23.683129539934157,32.86791245950784,In Progress,1,Equipment Failure
2023-09-20 10:29:28,-23.13363723980855,-93.02087472532897,7240.969917429436,55.54641007420349,46.65869269585816,In Progress,2,Unknown
2023-07-29 04:54:21,-83.44084466394204,-45.07516047861597,6136.386188646872,17.506310399556767,25.319754182357627,Completed,1,Human Error
2023-07-14 14:38:31,-51.90026807013091,-87.25974104189423,3361.091032698451,49.17019699662966,25.03755123060223,Completed,5,Human Error
2023-04-13 09:37:21,77.48225186489498,129.03306973664246,7608.066665507983,74.90204337836573,13.147960214161788,Completed,1,Unknown
2023-01-16 11:39:37,53.58870397504529,59.0820639006395,7172.8711774245485,38.30212104294085,17.207837250163276,In Progress,9,Human Error
2023-08-24 05:35:57,14.035624761916281,36.906320129447806,825.19524832848,78.06886520755239,9.763811100778605,In Progress,7,Equipment Failure
2023-07-08 09:33:59,-62.61245955764235,-120.69197233470561,6076.498951150148,11.172006633373266,27.60850981877968,Completed,7,Equipment Failure
2023-03-05 11:19:42,42.16936976133874,-91.85340182024535,6162.952109588379,5.506027274286037,30.619060704970344,Completed,7,Human Error
2023-06-26 14:57:31,44.88869317631534,-143.35141885248828,8775.50528852931,34.74434975458762,7.720392754898734,Completed,1,Equipment Failure
2023-10-22 03:22:51,19.093977306483083,157.04990672594283,2875.169281713406,76.91700214866415,1.4503545942316325,In Progress,1,Equipment Failure
2023-12-14 02:14:48,-88.34159905818764,-124.19001750083598,2587.067293745397,14.239029608084257,16.753067317970455,Completed,9,Unknown
2023-06-30 19:08:33,41.468284854854176,160.90951446460554,2503.842219739559,28.829322704303472,19.88119434621911,In Progress,2,Equipment Failure
2023-02-15 23:07:59,-5.160656812911824,-92.40830861559292,8148.980925531871,94.51561940319941,22.520636285048187,In Progress,6,Collision
2023-11-25 20:22:36,56.15738841533798,-80.02802473715191,4608.2235915417,28.30617587053596,10.144463623510685,Completed,4,Unknown
2023-12-28 09:53:15,6.4144507019446735,140.8276069736329,9305.255216229067,64.2972584122885,16.713889564482173,In Progress,9,Collision
2023-05-12 10:44:47,-51.671272377324335,38.154503672354366,4315.119950066968,41.184486102402225,42.18572237324625,In Progress,8,Equipment Failure
2023-07-22 16:21:43,78.33617985814655,-138.61179547141592,9336.289068863829,1.609785910625606,14.579504356315462,In Progress,9,Collision
2023-09-14 02:09:19,-17.145810606593145,-127.96319756176638,6562.301304451587,16.658491300749247,19.556056721073773,In Progress,6,Human Error
2023-01-07 05:37:17,-1.924128813713267,128.46638307027882,9201.407828218342,39.7882130680986,38.673403315484634,In Progress,2,Equipment Failure
2023-11-17 18:06:26,-83.31494839190607,-110.63148675224525,2373.5928929541965,61.159036396340845,10.80798172974961,Completed,3,Human Error
2023-01-20 12:21:22,-34.550420020479265,-11.346591275750995,5295.474154092671,95.52002304275078,6.210091503460814,Completed,6,Unknown
2023-04-08 00:13:46,37.64175159865758,165.78782865784234,1998.1422548840926,41.66955822332148,9.881636282970348,Completed,5,Human Error
2023-01-12 01:52:55,2.958835285853425,147.09645306734194,2027.5686980399366,16.210042566844752,21.385118554871212,Completed,5,Unknown
2023-08-14 00:06:42,-2.4846837168663853,56.18578295825236,5075.1679614187415,76.0246386147339,17.89630889139496,In Progress,3,Collision
2023-08-30 11:52:47,23.0430193513984,88.51954489868626,3406.4989948658313,49.901251736618626,33.51107652866664,In Progress,5,Equipment Failure
2023-08-09 21:58:58,63.57447328265209,62.85142969231629,3112.8826828754236,75.3767918261949,44.92173505792542,Completed,6,Unknown
2023-09-19 01:15:33,41.09477569427841,116.87967880178383,442.43189443668206,49.45355788137853,5.484141287349118,Completed,8,Unknown
2023-03-18 02:32:01,3.8498500304321226,-16.24865335469883,6851.632488254096,90.7942383065574,44.440174539158754,Completed,2,Collision
2023-10-01 21:56:11,-14.595684639651523,150.06864001360873,7930.96389355842,47.06264659306169,25.197760429479718,In Progress,7,Collision
2023-02-24 16:55:00,-71.47450196058743,-154.85977396355005,181.66453529610618,98.78396643927256,21.34120503847291,Completed,8,Unknown
2023-09-28 12:44:56,47.84282537858516,152.55884270919591,7169.392315975126,78.73466895741572,25.75141815671337,In Progress,7,Unknown
2023-08-09 22:18:36,-12.38615048806082,116.70119224037268,797.8262191758743,59.28489684784861,46.27234267135039,Completed,5,Collision
2023-04-29 20:40:07,2.008769618573041,155.0773520456242,2691.8758023935197,29.599041932368024,21.029740748320023,In Progress,4,Collision
2023-07-23 14:05:43,78.30968183520707,-96.00305843389717,3781.3664300455407,48.63897069811892,44.9046163346671,Completed,3,Equipment Failure
2023-12-18 04:10:02,-50.714480341893605,-179.77251310882994,3454.531840086174,28.64646561306979,8.128929575851291,Completed,7,Equipment Failure
2023-09-26 11:24:15,-89.12249520546406,-149.20879498365494,9104.18517457953,73.64492863176648,6.6177104912153615,In Progress,5,Collision
2023-12-08 23:45:43,-69.63078244452561,97.76110010934912,3480.786597178884,39.60837154176547,17.81090209583946,Completed,2,Collision
2023-04-26 22:11:10,-48.10053305004505,28.07286388888477,8428.287417812146,64.7513355628294,9.246249167210507,Completed,4,Collision
2023-12-04 12:59:28,-46.0289874007063,-79.42105823532196,6491.759425125788,44.47047828183893,9.021308923671583,In Progress,3,Collision
2023-03-24 10:12:10,45.34382860183305,-100.17402912717694,8320.535852194735,49.469798608413015,26.022226884386505,Completed,3,Unknown
2023-01-17 16:46:08,47.45426708157129,-147.79439694535534,2387.0277932725685,91.31363512506577,19.316034814459936,Completed,4,Collision
2023-09-06 02:47:30,-40.75085954770005,-153.36584640174107,9618.329582829909,37.886260308677535,34.76458494305376,Completed,2,Human Error
2023-09-30 11:24:30,-64.60942117173352,-8.556008824717907,7876.009485251698,63.89730728834598,47.94420631626256,Completed,7,Collision
2023-04-20 18:13:28,49.759714055616854,-159.19177230750847,9500.778671687458,99.2741998699917,6.615002851247445,In Progress,1,Unknown
2023-12-25 07:10:18,-13.80797950037261,125.11456854761627,970.5280936865233,48.7770314880662,23.334215431096997,In Progress,3,Human Error
2023-03-24 13:00:06,84.34864147860515,-9.654931443061344,3645.884879932071,77.97664511028007,27.151792188303528,Completed,8,Human Error
2023-10-18 17:54:19,-1.1162195808129667,47.720847245615744,1181.1788828287688,33.83080669004312,5.68796976210091,In Progress,8,Equipment Failure
2023-11-30 07:01:08,-3.841908817474433,-49.51608322921285,8710.27300317201,40.12390504521493,4.1731368557638735,In Progress,9,Collision
2023-11-02 19:59:39,-34.94211142016455,-169.72831760168688,5723.9683938431435,36.59906554454688,44.57389850405385,In Progress,8,Equipment Failure
2023-09-30 23:36:04,-62.407606156754596,91.70068304902668,7610.662952751576,11.483126165307349,30.528030594066717,Completed,6,Unknown
2023-04-01 15:29:07,-2.3881160638986927,119.72826136318128,8303.145172421728,38.69725968657414,19.995045395734135,In Progress,9,Collision
2023-02-25 02:23:43,-54.69075438953247,-43.96797961955505,843.5290782120283,94.46439180310276,11.052696364161298,In Progress,1,Unknown
2023-06-14 12:33:53,-76.04460777272341,79.66484675857606,8616.325107332696,55.359031356032204,30.604188449843516,In Progress,8,Collision
2023-07-16 14:03:51,-49.96851935961115,93.6027839458377,7574.636511045697,12.37679003553586,12.641506670503835,Completed,8,Equipment Failure
2023-08-08 01:18:25,7.394764986016412,-5.1488193876099615,9007.080516414911,54.62234598781129,36.427274192767236,Completed,4,Human Error
2023-01-28 23:05:45,-34.30718787175518,-91.21140879065858,8262.55293776204,58.620325273760116,20.448532928185468,In Progress,4,Equipment Failure
