Latitude,Longitude,Image_Resolution,Segmented_Spill_Area_Pixels,Oil_Spill_Detected
-3.49441608120336,49.46489323531978,30,910,0
16.63340123871317,108.65732395518545,40,6852,0
58.44257386652685,-12.105145978362524,50,3217,0
-27.39434257760525,-49.800210049784596,40,4873,0
32.04290746063144,-140.9758658220158,30,3390,0
11.831753519242392,135.33588798703377,30,2351,0
-41.934911369504164,101.93761045004501,50,4761,0
68.15339754392843,-119.47748486481896,20,4706,0
53.53668388924706,4.413802995453784,50,9215,1
28.52133023851659,-4.5450691483518435,40,6521,0
63.10471123696354,45.0329589671503,20,3152,1
66.11295617276443,160.62728183685402,40,8307,0
37.50533580870626,28.717719034492667,50,4551,0
60.66239910546096,14.47821604030269,20,5025,0
35.544863100471055,-161.88374414352097,50,2746,0
32.42533891685407,-157.35330863351138,10,9393,0
21.350048078733174,-112.555155122356,30,9382,0
45.48899512037542,-168.31052219097063,20,3006,1
-61.45108104724673,87.60704240520445,30,1846,1
68.55673665580711,80.39890943782673,10,4409,1
66.93183499414175,-131.01975560460855,20,548,1
-84.73548905377936,120.98840428630113,30,3112,0
58.64701510165728,-124.27702745539969,30,1668,0
-66.80342385477987,-71.57678868095083,20,3591,0
-29.678606233354458,-90.36831630190859,30,7410,0
43.8314861324894,-45.9694445137028,30,6983,0
-61.06321871130452,-88.32104427961373,20,6084,1
57.23406434143119,-3.9776664821572583,30,9339,0
59.78415203239354,-33.333162712313246,30,7188,0
1.3441920769505167,175.16501668055756,40,4868,0
-88.85054309096995,-159.86651395383876,40,1164,0
-38.333136028515696,-128.8147045005534,10,3921,0
21.046845307633596,-160.9826781929031,40,8859,1
86.61351204493623,45.30283019365528,40,1536,1
23.726434863000307,-160.37666013106096,10,6197,0
-43.235355408451234,121.1183054554044,30,2583,0
24.121026557930044,4.297907045494007,30,7819,0
7.197368348853985,9.72274484935214,40,4900,0
50.372171127205846,22.17402277638992,10,6482,1
-70.74348501114748,-118.50706572976414,30,4929,0
46.985022450365044,-108.83149087878448,50,6253,0
7.42798416169985,-65.22576376571831,20,2894,0
83.33856069461903,33.65870969586651,20,7712,1
-28.463010113036503,-104.35760066152277,20,1197,0
23.87194076411066,-138.12057823202596,40,1738,0
77.76505899180314,169.2420791106356,20,9950,0
-71.54824896167773,-172.08654666853576,20,9417,0
78.70112770256121,108.97106592096779,50,8555,0
33.819430014146405,103.69265384700795,30,260,0
-77.78932936106905,-73.00291901576544,50,9548,1
-35.82655794957307,-131.17441823736718,40,6006,0
37.47097595615068,-127.57368718604756,20,8602,0
-77.8768917356211,71.0753822053893,30,8518,0
14.790682831729189,51.41037279102252,20,8564,0
-27.741049748467788,101.78844273049923,20,7181,0
21.76479319814588,157.49322206367768,40,4512,0
-81.76643391374769,69.09385077597311,20,3257,0
66.87662510742773,-123.89344684148035,10,2438,0
85.22801445193144,-92.36065796445216,30,5688,1
84.39801395142446,123.18974311432125,30,1701,1
44.93732971372645,-104.64981269968492,10,5988,0
-66.58447677648624,-153.8919658963867,40,3818,0
46.48737526722407,73.18081945521017,20,5646,0
-85.57435503741573,-35.09051202354887,20,2025,0
-86.01776072478049,151.2144189165253,30,8858,0
-31.750160553082576,54.091825593718156,40,3015,0
-2.044225727160165,-147.44916799500214,40,6998,1
48.67333520540278,161.22836421131785,40,8543,0
32.99316778917093,-86.91938508951148,20,5752,1
-9.737512852185299,-58.603503453737126,40,3601,0
-40.74720006930014,-35.186251073924865,10,7374,0
89.482410028388,-161.55925329444722,50,1702,0
-13.28736559752487,-1.254447996982253,40,7459,1
-8.750335620658413,-135.60534321289478,50,613,0
-60.54771218549955,-35.65068239219337,20,8733,0
53.06571877498729,-53.74447632284965,40,8292,0
34.862800640667956,98.2224300335412,30,6601,0
-50.26146969802313,109.1413841877832,20,1002,0
-75.17141178914831,-124.77136233992832,10,5819,0
32.48987437344836,-48.041572543478566,10,9512,1
27.81201857060434,-45.592862028540594,50,8248,0
-40.81328514032232,-125.49224018300939,50,2421,0
81.15544120507387,107.44326181842858,30,955,0
-62.80957947943796,74.60219820075237,30,1117,0
-12.179735812331655,-111.4625569330675,10,5379,1
79.8508656301678,-47.98011290623234,40,7812,0
-14.449082953297985,-141.9101910516549,10,4780,0
24.9346705795354,46.15437495349582,10,7172,0
-18.43300836669703,-136.30610716249691,30,6724,0
-40.64126357723939,174.9363007049704,50,295,0
87.11597663276908,101.04554688763044,30,4794,0
-16.319878863292256,-39.514122149761775,30,9624,0
70.9378566622442,28.283015620567596,30,4751,0
-48.608170939604484,148.08305383790716,10,7091,0
-51.641153275485,19.475740942497403,40,9809,1
-84.39586508078796,-117.18054489673614,10,2797,0
27.30002856765931,-43.66679199078265,20,1157,0
-23.665258129722993,123.53215141070834,30,5307,0
65.58448497113467,51.91668575626244,30,2892,0
-4.8222167955197115,54.26077836016811,20,520,0
84.2748170246499,132.0557348478561,30,2914,0
-56.605407173438195,141.8303006865017,30,2940,1
66.35217023200994,151.12532584059707,30,1131,0
49.78743350251351,-145.8542904288638,20,7739,0
48.76593203592936,15.885360706716325,10,1591,0
62.06098106103978,86.58342763859469,30,5075,1
46.984318369739796,92.49366424572497,40,5047,1
22.71965789365477,38.41783270920139,20,609,0
-66.37592201717024,-119.9565593338773,50,1959,0
-84.14528769157465,107.07139941899916,20,5161,0
75.75261260682363,79.24008006538045,10,1958,0
20.99705661373285,-148.99112224234693,20,9205,0
53.37671237571173,-13.028463117224547,50,5707,0
-3.325976727740987,-117.36813617215071,40,2165,0
-68.88452598676899,-58.50826354333012,50,3066,0
-67.46655740354092,-173.49080680595324,20,6873,0
33.40175170121485,-35.881247372127035,50,7992,0
-12.544938918096715,17.95569161623576,20,9888,0
-53.90554919393939,43.049733417751256,40,4542,0
-1.512981586541362,58.85652424633563,40,9347,0
-78.44239132647587,121.06487271688559,10,9315,1
14.75485234459178,-102.43335338073719,40,3304,0
-41.58118720168242,-136.62654392215154,30,675,0
53.560638114693866,126.55338188325324,50,298,0
-34.13484739375672,-123.61938663864603,50,7523,0
-8.060373165275784,170.9136292810303,20,1465,0
-87.90830281654189,123.31376258350932,40,7934,0
-76.9595601969794,0.3155781202556929,10,2098,0
-19.351159846796733,173.31171297192907,10,5450,0
-3.6110097509177685,-144.9443775211185,10,6544,0
18.00369866147467,-70.89632597696341,30,1116,0
-37.50073583232542,49.76078941462012,40,3718,1
35.09673950277766,-53.997527349655655,10,125,0
64.82203149405683,154.21411871308507,30,9850,0
50.373178000802966,-156.37460825598566,50,3824,1
-82.86861143729571,17.78825954194724,20,3558,0
-3.5087494935907904,32.71185626224122,40,6693,0
-71.11256788472852,54.98212455980068,40,8762,0
-46.43189714474506,-87.9601596005468,50,7380,0
87.59926678808637,-48.7560860928488,40,8169,0
-64.35080227772762,123.72499067939195,40,4846,0
-0.2001323787559084,-109.82060317074246,40,7689,0
21.26803217726144,117.67242498241033,40,9177,0
36.44369469793871,22.555952244987264,30,7078,0
10.736763027644539,94.38750402986956,30,9167,0
-88.24124746454694,76.89865185484976,20,9233,0
-31.23696451608146,-105.29586166144355,40,3141,0
3.188095809248057,24.772585116194232,50,7865,0
-74.18403015393,132.38033500983326,10,5504,0
-26.887152382347463,-24.438154751305436,20,671,0
-84.02344041755401,167.97267728039404,10,8896,0
-75.85587051209626,-17.2025639633815,10,5080,0
-18.553810283712707,-128.59717079956152,40,8673,0
-66.11116427224914,-39.803515172037635,50,1336,0
12.157352687080467,162.61286630059337,10,2480,1
34.103694444707834,-64.90049423765248,10,7277,0
54.10560583963492,132.51533755214263,20,1617,0
-53.97295603593418,137.25024540548034,50,1633,0
-59.85313519336744,-53.93285124049402,50,5987,0
-71.17778873980795,-150.02724310177243,10,7959,1
24.557444917854603,80.84084729717456,50,3589,1
37.165630767642206,-67.85557235496503,20,4742,0
-84.31449393138443,101.85250113272606,20,9162,0
78.51820432386417,-20.64425462624408,20,2250,1
-80.64516894273497,-5.3039727566562345,40,5419,0
7.4333403541926835,100.04738642947325,10,3866,0
37.630893501164955,-42.34920081781396,50,5060,0
66.77444227429541,-20.474155683750766,20,6161,0
38.53564778383701,-44.57143124293603,10,5957,0
54.31105495256253,-47.757414500179216,10,4587,0
-28.898965342294908,9.340767684525385,40,7850,1
56.6685204743722,111.16780002041426,50,9904,1
-75.57932765075847,-49.76340770787629,50,1177,0
71.06699809089497,8.73169939358521,20,1400,0
8.566627707672524,61.4618371593363,20,6749,0
57.11359859324887,-83.0017993306842,10,7281,0
-8.582708786705975,-80.09179023513867,50,8238,0
25.843985135374496,156.02872572844373,50,2629,0
4.752478968500378,80.4724463991919,20,3360,0
41.68611391595974,27.787203440391195,30,463,0
-75.30660323449388,53.17921959142031,10,945,0
-79.13662488169851,-169.4522004827694,50,3132,1
-45.52141787817364,42.51706760221087,40,1427,0
-61.281957579626095,3.423194360712687,40,8683,0
66.92104198659631,16.46988472059684,30,3355,0
-50.54148227555202,-50.60742234090585,20,5236,1
85.65574604744363,-150.66939682334092,20,7208,0
-29.35875748120077,-110.39787589966122,20,3337,0
-57.21877517603413,162.26809675656182,40,9597,0
52.14573128564624,-32.86815758246377,20,5768,0
28.5673995901577,-11.994063900888898,40,6412,0
-0.32477103843498334,-161.02447565276196,30,9056,0
9.965439168773623,-166.476157364167,10,5565,0
39.45632008900749,78.18532093683277,50,598,1
-48.87814656036623,13.714079083600064,30,6162,0
89.34010489021355,3.1341543178560016,40,3044,0
85.46276918642096,-92.47516904783927,30,8052,0
27.05862354244864,88.110263386772,50,5956,0
-54.082358832753876,-119.43483152094292,10,7938,0
32.44108363763244,-111.62349228203279,50,6177,0
-77.00428638374835,-14.14361831462083,40,235,0
-84.4825496029549,-76.93924963970127,50,9392,0
-43.61708006798154,-90.9133267560673,30,4133,0
-6.727867786923065,52.285552039199395,20,6800,1
66.2890509735085,54.34982827867602,30,4213,0
40.89043255793544,116.82614512797453,40,6646,0
43.68717381599659,-29.624915889728687,10,8496,0
-13.411199799346436,-153.6893672305859,50,4694,0
-27.731701341546675,-81.48010142827523,10,661,1
-23.213022662771515,172.8019667508541,40,5500,0
87.77692147249041,34.65308708377275,50,7433,0
-82.78034554575315,75.5053505283673,30,3414,0
66.06566930204075,-177.35118133485076,30,4060,0
14.161573543030814,6.55406358570751,40,2311,0
-11.049224545873717,-166.48968328855088,50,2471,1
40.546378874724574,24.92287635292127,30,7074,0
-2.399590543553487,151.47750586898712,40,2781,0
67.2161828546989,168.6308869801468,40,2906,0
72.12633552202654,14.598963140012696,10,2355,1
-14.090233162778025,-15.046270109202254,30,9192,0
-40.170996497690716,160.20615392945786,50,6482,0
16.6230591468052,62.49953951881024,30,4999,0
74.22540221100438,-156.6362593661726,30,3259,0
-52.08080597898002,-12.338792039700879,30,5756,0
22.1339850414269,-93.51179335285059,40,1552,0
23.6808396166537,-10.870444278474638,20,9535,0
41.96034403475058,-16.032394077709778,20,2422,0
-66.31781667709323,29.572129013307126,10,9962,0
38.84849364277594,-51.56262347426956,30,7197,0
73.62585371981538,-120.8626381958659,20,1868,1
-57.65704040335645,1.338996452384258,10,6196,0
-47.24220151370203,118.87303836447434,40,5285,0
84.85111692749513,59.044402104336825,30,1269,0
-57.42414851229184,-58.1875682669223,50,4810,1
63.78931680652424,156.7882881931886,40,6690,0
-1.3899858393537379,148.39472564970558,10,486,0
-45.49840660742813,-104.63457622172444,40,2530,0
66.73498222905205,-165.80966935666933,50,1505,0
-9.845054099520212,86.8711350062744,40,223,0
2.6671237073442344,117.93969408569518,10,4097,1
-25.337993508042175,168.4312437424879,50,6009,1
16.731153258286938,140.34110187179186,50,3996,0
-60.5657029346959,36.192516554309336,40,9916,0
-19.605323402683073,10.818842116457095,50,8166,0
84.49421802035175,-169.97722154546892,40,9473,1
-43.53598211379704,-91.20367913587998,30,827,0
28.212599617432595,-14.538689376146486,50,7139,0
-31.465788439554924,46.261404030084414,40,7815,1
49.22516262358812,20.610659994627838,30,3770,0
-66.44274107069702,87.34895628540859,50,1241,0
84.56778811413805,-79.28390488066529,30,4131,0
-8.317882550944935,23.382938754890365,50,8650,0
-47.51091659763649,-148.26879237931485,10,3842,0
-76.77058548059772,-31.080411510045494,10,2944,0
-59.44357708424267,90.05789986365636,40,2311,1
3.559310740083179,69.62430723445584,20,1072,0
-29.339428242368466,176.63138538198444,10,460,0
59.199005858869704,-79.95919464440784,20,2732,0
-12.440245740874932,-0.65185229736751,30,3290,0
-45.231430934226616,-61.36905104136118,30,5048,0
21.08609758872541,-21.382878938697093,20,1724,0
37.219899039380245,128.50204675297974,40,1856,0
-59.93245657782902,66.31526706785519,50,7918,0
-59.82854106810282,137.6788288851294,20,5219,0
-83.39914315196226,-106.73600100052087,20,6126,0
42.55236271181529,134.41000242291767,20,8532,0
29.484814971924916,-158.4855812957816,20,7075,1
-4.566442365033501,139.89574095737487,20,1075,0
61.95068081445548,-61.53343939413795,40,4418,0
55.02062753100957,-66.74845197093606,10,6023,0
15.363785591415386,4.351887611519012,50,2413,0
66.28883049238655,158.64846758036344,10,9597,0
-52.94858219338172,-162.79870871469407,20,887,0
-69.85446850840898,-53.19684897453169,10,2528,0
-41.44506992694187,128.36591592600087,40,8847,0
-79.72436590392333,-37.42038812323197,30,6764,0
5.610515040185762,-108.30351686505588,10,9851,0
78.58902461309307,-27.07409472069176,50,7583,0
-82.91816267966826,-41.201099462999046,40,1463,0
-68.02021547819518,149.54983252801324,30,4059,0
-8.60417490898165,94.29637526751495,40,8881,0
78.09750315502288,1.8416000678422861,20,1849,0
-33.091901104184906,175.81340401976558,30,6771,0
1.3022655639106384,-12.50008874066761,50,640,0
-82.51688537092943,-159.03438090470092,30,7734,0
-63.29822382682401,-85.58124414660544,50,8582,0
87.59342213259244,-23.01462712104746,20,4035,1
83.7213653584882,-123.51505530739676,50,4058,0
-89.11080343180627,161.1234454766555,40,3959,0
81.32612137618301,96.06560321439832,10,8150,0
25.041588806790067,-83.41660784600184,40,9547,0
66.22529301360399,32.689632066449704,40,5431,1
-8.146825985905362,79.72169655944593,30,8299,1
2.8072851442650437,158.86041440644726,20,1757,0
-2.007615553754367,137.38872570314783,10,6285,1
30.03556635829878,5.46920140975693,50,4528,1
-64.86277414386367,98.87494312548633,30,9548,0
-84.60475382291797,22.3721113779306,20,7337,1
-34.57261051358564,18.973400416394437,10,1139,0
36.842537292596404,-138.69289499825092,40,2216,0
-53.66637861786929,-134.59044311418526,20,8976,0
31.217837998485116,10.632101408084678,20,4118,0
84.58416829930869,-83.20984380755762,20,7646,0
-73.09787115790469,-172.42671511423129,40,1924,0
31.06838128052273,80.22211340407642,50,3634,0
-10.124960525177194,-168.3048251915406,30,6770,0
66.26560578795096,34.29966279745963,50,8354,0
-58.113037899470534,14.109765885833179,10,8552,0
34.67267140070961,168.7732886080096,30,3671,0
60.86075213665984,-5.683269834849005,10,3292,0
80.03055950532418,-157.10348290399295,40,5053,0
32.98464509213625,18.607668410326205,50,9780,0
-0.508542478483085,122.7946214217965,20,9422,0
21.21250323621849,178.86574234131837,30,4375,0
66.40289720616929,-25.076457471933903,20,454,0
12.709754394989343,-64.6924527011727,10,5129,1
-84.53032925456937,146.39518690271962,20,2874,0
77.570765191256,-111.1528335325963,20,688,0
34.114815185681,41.554409411853584,40,704,0
31.772409439904372,-33.942807294858824,40,8465,0
-51.17847256841091,-165.2103486160001,50,453,0
28.599384641878295,-54.976149249948804,10,5534,0
-19.104406982251476,-84.51773189903714,40,533,0
27.221935867468574,66.99281541965527,40,8550,0
-70.81325454456167,161.56457916909054,50,967,0
28.412154828546484,-83.5030125436904,30,8887,1
89.89447063871998,112.12773809460543,50,5864,0
-81.32183300509992,-160.07046590217257,20,493,1
85.89135315983711,13.72356361433274,20,3854,0
-16.75656706988329,-154.60197706443796,40,4470,0
66.73562106070665,156.25187680703016,40,4621,0
50.82938713048922,95.88646100066047,50,7799,0
12.062926977600203,56.86196803365324,50,4678,0
42.92085766523877,116.60269738487914,10,8505,0
68.13280103424262,53.10712640525873,20,2226,0
-17.254742102814063,168.81998298274482,50,8430,0
-31.134030918617036,77.02486123131774,30,4293,0
30.16680940144525,152.87709944960883,10,4060,0
55.41226954942655,6.16748112382969,50,763,0
47.211324259790835,-137.85681132652945,40,2932,0
53.606456794554205,10.14397971228616,50,9365,0
-11.59500333367206,-134.32578189728642,40,4674,0
57.21015891150389,33.297652503505816,40,6471,0
-68.36237003329047,-6.302498210041341,20,7724,0
8.008037632952918,44.12714321980141,20,6392,0
-88.96344111033812,-176.38308682026062,50,5277,0
-31.574550617951346,-109.85742300406892,50,8453,0
-24.036923723148384,-3.121044511632882,30,7106,0
-18.68891551033403,162.18128217208854,10,9792,0
35.18409720417519,-41.90074547214297,10,3278,0
-20.059541771337766,-27.22607062069152,50,5646,0
-9.235147927944482,77.29059204238399,20,4590,1
-47.242056442621056,37.36539262300249,30,4996,0
-22.814677506718787,-72.38658596460003,10,285,0
-49.09146709263273,-32.106097595726,50,4753,0
-76.82473372168015,-101.62807241139632,20,2080,0
18.620746808648022,167.76772528687508,20,4641,0
30.278303739902924,-132.9716226393505,20,7908,0
21.50826228173061,-46.138757556089004,40,929,0
-6.5710721158969765,-170.69797000079598,20,3619,0
-21.638559567738632,-100.1593829039233,50,8108,0
65.40005692292854,100.96960981685577,30,6009,0
3.43472132451925,-107.5769163760034,50,1325,0
-3.747262026648426,-151.1771750895724,20,5874,0
-85.38442815484157,-9.196855255971617,30,2944,0
-28.575391027291857,-176.41107549557333,10,7447,0
-21.56478861854573,-149.48418440652006,10,2833,0
-18.211899438557914,110.74531304267104,50,4520,0
14.431026460919812,97.7304041494583,30,4096,0
6.048458410838123,149.44997534576257,50,9790,0
19.422916702820032,127.62555692786982,30,1788,0
47.67898707758309,65.94320276633451,30,2547,1
56.33743296889683,-161.16017137176138,50,967,0
39.26215372076899,101.8255024751967,30,7052,0
81.99426527188824,124.38389190260176,20,6184,0
-86.7181351182549,107.66957247790361,30,8531,0
-54.759962576961705,3.052452710889386,30,5405,1
-88.63868250393442,-96.1553380861866,50,8339,0
26.545448547828542,124.31879124794162,10,4149,0
71.64549881099764,81.77861150644985,40,3557,0
-46.17318661626613,173.07402277998656,30,3328,1
76.8662180633352,-123.95066480786414,40,1348,0
-79.15186974787905,-98.76075010126019,30,1267,0
78.19848482499258,-103.75266604265903,50,3590,0
-26.707916296865804,105.31431634368121,50,1997,0
-71.74425087914102,-112.71337327795746,30,2279,0
-2.5430833464613856,-156.0024612636098,50,6055,0
-43.78021781030857,179.4818903708263,50,2820,0
-38.72287764685389,-171.0658038797463,30,2043,0
-34.68780631326842,120.68786165719163,10,6012,1
54.54466160987942,-48.46793704176499,30,7786,0
7.0490298015458075,122.98156551281349,10,3796,0
-33.96461415191934,19.663376836012194,50,2925,0
19.860080995965305,144.58724261508962,10,8514,0
38.90712136017484,153.4294751092656,50,1846,0
-40.927679867963924,-176.72465473892063,10,629,0
-15.561161725436728,-152.8516166425962,10,6484,0
-68.06050319934944,-89.87085735449203,30,8425,0
-57.393117083757545,60.9535498908606,10,4586,0
32.60121371369691,139.77799074414216,50,201,0
-57.34109741478715,-14.420897534173406,30,3823,0
4.52940906007083,38.51032185873555,10,2828,0
37.62832711003788,-112.14005299359799,30,2645,0
-70.7621538429461,109.78806019740672,40,2658,0
12.11619953320264,168.23812008724911,30,6946,0
-43.818698933754526,-83.30438415074491,40,1048,0
83.32683754276437,-1.8626574238033244,40,9860,0
-2.961783590413549,-148.99820021770543,30,5036,0
55.07865895952846,21.289196326668623,50,2153,0
9.040777588127117,1.0020390648050004,50,293,0
-82.18574408613254,-128.00286570417205,50,9033,0
23.967247606924023,-20.85616327749299,20,7404,1
81.25260159719826,-59.72232524883723,40,3059,0
18.290127626339615,7.859115109868164,30,8274,0
57.453994696822235,30.83556075436771,50,3023,0
69.15716340271341,-176.94159170140458,50,3339,0
-48.945641049192155,93.96215386183992,30,3965,0
-51.8319288165192,76.6851450702267,40,8329,0
19.97657799317851,-48.136900965652,30,9990,1
-16.01487543479315,-160.94306319522542,20,4666,0
61.17503451600966,91.77571432261813,20,6695,0
72.00416221164201,163.8630577721277,30,5709,0
-26.38415172551074,-93.5454254320749,40,3313,0
-47.363299384593226,-63.53113905466636,50,5208,0
50.494592743895126,-113.82735978654662,20,1883,1
-40.534913601335504,27.697004404142284,20,8394,0
58.07057733246211,-124.25709792691622,40,5930,0
-13.727114343222691,-51.7701803539034,20,5931,0
30.158981872464683,70.92468501633466,20,141,1
-72.80364350975972,21.64175388336542,40,6309,0
22.29467844178314,-40.873476841943315,30,1161,0
-8.681817827298758,-28.71014334928492,50,9968,0
15.589523371585338,22.35991774436262,50,3789,1
-59.75744260592458,-177.88869796062193,20,7695,0
42.63727408995278,-151.73644735670047,50,6907,0
65.30347395778114,137.25290439468418,30,4097,1
-50.986835983660384,-151.96356392713534,20,425,0
-72.77138000637089,74.44929463578185,50,7305,0
-85.74505451165945,151.21373907925894,10,1220,0
25.554870079787882,-82.5539024513768,10,207,0
19.276926495980536,-46.623082658574866,10,6394,0
8.405534288532603,24.811706104097865,10,5293,0
-48.24952269912443,137.4152290698905,10,7324,0
-19.636920737007358,159.08601141375127,20,8626,0
17.00574033351115,86.2427693200565,40,2139,0
-0.5819654053495116,-148.81688609231014,40,903,0
87.80139363867971,60.89549599254629,20,866,0
-65.44084453978803,-32.290660125841654,20,3627,0
35.12601972856688,-10.547640183217828,30,2406,0
-17.222621741227417,-162.30657947573627,40,1588,1
-12.924069313389344,-111.21762983531106,10,4229,0
39.16759781847172,104.58489871211319,20,2473,0
34.63850723838654,-16.57482010277048,10,9128,0
88.4260788663939,-71.4015930127864,40,3409,0
-66.88902789825745,-41.75313337261506,50,6934,0
-71.26026311085006,127.58382479724487,50,5835,0
40.38098708317341,89.63964626578448,20,4934,0
14.109645061153637,-81.9664570148102,30,7090,0
-40.651080019234946,-137.6993375235456,10,4083,0
-75.70451358198241,-89.28064020813419,20,3868,0
-74.5815150726425,151.47232237970414,30,1604,0
70.9543574395413,29.371981625911925,10,6893,0
-55.463881550626276,12.052875148121828,40,2550,0
-31.793118819206263,34.70169588928615,50,2133,0
-49.201847599142155,-48.229824331254505,30,8102,1
-26.100664950251286,110.55852731502459,10,9991,1
-77.5037083057032,8.383049748089931,20,6119,0
3.4307623634886664,-137.9707550032336,10,1407,0
-77.82973855340131,-133.53655506153734,20,1075,0
54.06417140802508,13.269292740942603,50,5039,0
-47.93182525612205,157.1652785055021,50,3833,0
7.202144628811906,-68.99323619656845,10,8651,0
68.41423576106249,133.0348207893186,10,2323,0
27.157926428494953,95.07441116839655,20,584,0
5.932401579240354,-90.78752055351353,20,1528,0
-31.619924439232392,-166.91733060615272,30,2180,0
-30.059655649524373,-143.33498454874223,30,795,0
30.50765193567422,82.25781618507848,30,6400,0
88.94508501981015,-108.11889430536719,10,4760,0
29.131054172888152,-46.342468618058234,30,301,0
10.401015126604483,0.6116997623129405,10,9490,1
41.5170918430643,81.16854064205862,50,9559,0
-6.262989788930733,-139.23675962671487,40,8365,0
-79.17437833185866,-33.70809410011387,50,8387,0
11.213426858023766,-5.373752708629653,10,3577,0
82.37255121096844,14.697743029754285,10,2302,1
-58.44547037562126,114.609830902278,40,7590,0
34.20088034771983,-118.19584978444192,20,8549,0
-53.831936041369836,110.81932265758402,20,6417,0
6.448983205154628,69.43623397079479,20,4525,0
-72.59823906359047,20.113493111625363,30,5450,1
-8.933231473526675,71.8300333449259,20,2906,0
46.10939920114429,-31.6736139774037,30,7263,0
-27.437125636983225,-130.17686905147517,30,285,0
29.684110407699244,59.67548649553223,20,8170,0
53.18099294215125,8.882030406824013,20,8434,0
76.89200750630148,50.17492819539918,40,7150,1
-47.764425266018364,-58.320438829743594,40,8931,0
-18.123135154324533,146.47196784234092,30,2174,0
-62.565117600524864,31.453152687207698,40,7754,0
88.64703038850755,-149.25510565528543,30,301,0
76.86017422637316,-18.070563346405677,10,5810,0
7.1922834505007245,92.28817970770835,30,3265,0
61.56599298775583,105.88844222361806,30,2202,0
3.772435908967593,-1.9450610050468464,40,9202,0
22.24542384049675,142.10912549926837,10,1671,0
-73.957602219117,-83.63936261005288,50,5225,1
45.94867568942543,-32.18446899422403,50,6797,0
-67.01157294565773,143.49488780482923,50,5269,0
58.69217344545511,142.6524179297684,10,2259,0
50.765055780669464,66.85659677688513,20,1429,0
37.57404559373576,129.23299696399926,10,3713,0
-83.49113150554282,-148.04162389575623,40,8752,1
-35.43689592984085,131.3981914347995,30,9098,0
-42.639737416048284,-64.57683364191837,30,3799,0
-25.175446655126564,-115.80065552584213,40,6127,0
-74.22430558250906,-93.82685891686332,40,2373,0
78.6524081455913,-29.531337115000653,30,8350,0
9.684403328227729,-89.5708783423918,20,4923,0
-35.00562408155576,-64.59566903406035,20,9447,0
-18.543326926628986,-131.40774501420884,20,7175,0
-9.503542709129583,-73.37636439876053,40,597,0
18.10698000491111,26.02217323512042,30,7059,0
2.822296985369599,-20.93266508721698,30,6310,0
75.49055517859512,-55.18124595507198,30,7226,0
-0.5465730769505539,88.72276638856104,10,4076,1
88.58844266819628,141.66358970159445,10,6520,0
63.25649239411723,92.44412024486293,50,1707,0
-52.468107415679555,-60.47974723763549,10,9012,1
77.50713863590492,87.99918042151933,20,1374,0
-69.0540483806143,-125.28713430934157,20,790,0
57.140947528414486,-133.08552428713526,20,4123,1
-21.487807174215586,-55.57426666698278,20,7347,0
68.03537768011252,110.77285285586052,50,3537,1
66.25020421934106,-91.31463099277133,20,2455,0
55.06657202117181,-157.22877279647534,40,5681,0
52.20547853527105,-132.58456732571216,40,849,0
-35.157754962352655,129.14818867064886,40,3151,1
-75.43452905077461,48.161982509023545,10,7863,0
-17.46356782227094,-88.8475811868084,30,3664,0
-58.765587302428436,19.906497118145282,50,5858,0
35.091196002443105,9.928664073126141,40,1804,0
-27.702049223198603,55.95695223863805,40,6174,0
85.60983615478469,-96.05248040821813,20,2477,1
25.37497392215976,131.18507538998315,40,8119,0
58.04650145418497,-68.62731765119537,20,5374,0
-66.14555890646729,69.88739543144528,20,3331,0
65.16260680907206,-174.19512730600263,30,6509,0
76.09629429241097,-45.843433238106996,10,2315,0
-2.3288546125915377,-53.38446553482902,20,6388,0
19.12552879517594,15.654394289885216,20,6429,0
47.665764162539176,-153.81494576020927,30,985,0
-58.52904709312574,104.44729454139899,20,964,0
0.4618937634196363,-101.59891136367533,50,7017,0
-18.24065500098364,63.73361335752367,10,3154,0
-63.65268141079516,109.15636436787355,50,9077,0
-23.843803987524343,22.275704246944727,40,8748,0
-77.72898431061115,86.71795441991478,10,8636,0
-85.35385674909234,58.26971239740199,40,653,0
-65.6700679521319,-52.00927302527726,20,5216,0
83.36072008605129,111.18907405208351,30,7783,1
8.915316461103053,-73.90750684120992,50,887,0
83.84798900757959,25.63665039054618,40,8996,0
-12.150381900576244,88.34318609095422,20,5007,0
-33.87309604465328,-43.57587246749726,50,7290,0
1.105535311243937,-71.00366125772698,50,9244,0
-10.887896046076177,-14.635436337783819,40,914,1
-70.9803568328861,114.4668579656953,20,9840,0
25.34873664423712,154.77183473243932,30,8435,0
-51.11312714827207,16.230028629560454,40,2877,0
21.525831881609324,58.12783391651467,50,3866,1
27.036196631667607,145.1785040060091,50,5058,0
-62.63552643684334,-144.52313349134073,10,3925,0
-78.95706712007973,-96.45171196818059,20,1316,1
50.537085492319164,75.20400225056969,10,4570,0
-7.235923721522369,116.54800628842789,30,6872,0
-79.53051680901436,128.53045019900804,40,9581,0
89.07593709055809,-30.56141633222427,50,7817,1
-79.59949902065401,-147.83763517492793,20,8847,1
35.106341194539574,-22.39866817213683,50,962,0
87.06220654741445,-96.93554752546063,10,6317,0
-46.94758124113339,-75.1692762012153,10,6038,0
-64.39511363630469,98.01632046150209,40,2455,0
