Grid_Latitude,Grid_Longitude,Anomaly_Flag
-22.265226522652267,-44.53045304530453,1
-22.25922592259226,-44.51845184518452,1
-22.253225322532252,-44.506450645064504,1
-22.247224722472247,-44.49444944494449,1
-22.24122412241224,-44.48244824482448,1
-22.235223522352236,-44.47044704470447,1
-22.22922292229223,-44.45844584458446,1
-22.223222322232225,-44.44644464446445,1
-22.21722172217222,-44.43444344434444,1
-22.211221122112214,-44.42244224422443,1
-22.205220522052205,-44.41044104410441,1
-22.1992199219922,-44.3984398439844,1
-22.193219321932194,-44.38643864386439,1
-22.18721872187219,-44.37443744374438,1
-22.181218121812183,-44.362436243624366,1
-22.175217521752174,-44.35043504350435,1
-22.16921692169217,-44.33843384338434,1
-22.163216321632163,-44.326432643264326,1
-22.157215721572157,-44.314431443144315,1
-22.151215121512152,-44.302430243024304,1
-22.145214521452147,-44.29042904290429,1
-22.13921392139214,-44.27842784278428,1
-22.133213321332136,-44.26642664266427,1
-22.127212721272127,-44.25442544254425,1
-22.12121212121212,-44.24242424242424,1
-22.115211521152116,-44.23042304230423,1
-22.10921092109211,-44.21842184218422,1
-22.103210321032105,-44.20642064206421,1
-22.097209720972096,-44.19441944194419,1
-22.09120912091209,-44.18241824182418,1
-22.085208520852085,-44.17041704170417,1
-22.07920792079208,-44.15841584158416,1
-22.073207320732074,-44.14641464146415,1
-22.06720672067207,-44.13441344134414,1
-22.061206120612063,-44.122412241224126,1
-22.055205520552057,-44.110411041104115,1
-22.049204920492052,-44.098409840984104,1
-22.043204320432043,-44.086408640864086,1
-22.037203720372037,-44.074407440744075,1
-22.031203120312032,-44.062406240624064,1
-22.025202520252027,-44.05040504050405,1
-22.01920192019202,-44.03840384038404,1
-22.013201320132012,-44.026402640264024,1
-22.007200720072007,-44.01440144014401,1
-22.001200120012,-44.002400240024,1
-21.995199519951996,-43.99039903990399,1
-21.98919891989199,-43.97839783978398,1
-21.983198319831985,-43.96639663966397,1
-21.97719771977198,-43.95439543954396,1
-21.971197119711974,-43.94239423942395,1
-21.96519651965197,-43.93039303930394,1
-21.95919591959196,-43.91839183918392,1
-21.953195319531954,-43.90639063906391,1
-21.94719471947195,-43.8943894389439,1
-21.94119411941194,-43.88238823882388,1
-21.935193519351934,-43.87038703870387,1
-21.92919291929193,-43.85838583858386,1
-21.923192319231923,-43.846384638463846,1
-21.917191719171917,-43.834383438343835,1
-21.911191119111912,-43.822382238223824,1
-21.905190519051907,-43.81038103810381,1
-21.8991899189919,-43.7983798379838,1
-21.893189318931896,-43.78637863786379,1
-21.88718871887189,-43.77437743774378,1
-21.88118811881188,-43.76237623762376,1
-21.875187518751876,-43.75037503750375,1
-21.86918691869187,-43.73837383738374,1
-21.86318631863186,-43.72637263726372,1
-21.857185718571856,-43.71437143714371,1
-21.85118511851185,-43.7023702370237,1
-21.845184518451845,-43.69036903690369,1
-21.83918391839184,-43.67836783678368,1
-21.833183318331834,-43.66636663666367,1
-21.82718271827183,-43.65436543654366,1
-21.821182118211823,-43.642364236423646,1
-21.815181518151817,-43.630363036303635,1
-21.809180918091812,-43.618361836183624,1
-21.803180318031803,-43.606360636063606,1
-21.797179717971797,-43.594359435943595,1
-21.791179117911792,-43.582358235823584,1
-21.785178517851786,-43.57035703570357,1
-21.779177917791777,-43.558355835583555,1
-21.773177317731772,-43.546354635463544,1
-21.767176717671767,-43.53435343534353,1
-21.76117611761176,-43.52235223522352,1
-21.755175517551756,-43.51035103510351,1
-21.74917491749175,-43.4983498349835,1
-21.743174317431745,-43.48634863486349,1
-21.73717371737174,-43.47434743474348,1
-21.731173117311734,-43.46234623462347,1
-21.72517251725173,-43.45034503450346,1
-21.71917191719172,-43.43834383438344,1
-21.713171317131714,-43.42634263426343,1
-21.70717071707171,-43.41434143414342,1
-21.7011701170117,-43.4023402340234,1
-21.695169516951694,-43.39033903390339,1
-21.68916891689169,-43.37833783378338,1
-21.683168316831683,-43.366336633663366,1
-21.677167716771677,-43.354335433543355,1
-21.671167116711672,-43.342334233423344,1
-21.665166516651666,-43.33033303330333,1
-21.65916591659166,-43.31833183318332,1
-21.653165316531656,-43.30633063306331,1
-21.64716471647165,-43.2943294329433,1
-21.64116411641164,-43.28232823282328,1
-21.635163516351636,-43.27032703270327,1
-21.62916291629163,-43.25832583258326,1
-21.62316231623162,-43.24632463246324,1
-21.617161716171616,-43.23432343234323,1
-21.61116111611161,-43.22232223222322,1
-21.605160516051605,-43.21032103210321,1
-21.5991599159916,-43.1983198319832,1
-21.593159315931594,-43.18631863186319,1
-21.58715871587159,-43.17431743174318,1
-21.581158115811583,-43.162316231623166,1
-21.575157515751577,-43.150315031503155,1
-21.569156915691572,-43.138313831383144,1
-21.563156315631563,-43.126312631263126,1
-21.557155715571557,-43.114311431143115,1
-21.551155115511552,-43.102310231023104,1
-21.545154515451546,-43.09030903090309,1
-21.539153915391537,-43.078307830783075,1
-21.533153315331532,-43.066306630663064,1
-21.527152715271527,-43.05430543054305,1
-21.52115211521152,-43.04230423042304,1
-21.515151515151516,-43.03030303030303,1
-21.50915091509151,-43.01830183018302,1
-21.503150315031505,-43.00630063006301,1
-21.4971497149715,-42.994299429943,1
-21.491149114911494,-42.98229822982299,1
-21.48514851485149,-42.97029702970298,1
-21.47914791479148,-42.95829582958296,1
-21.473147314731474,-42.94629462946295,1
-21.46714671467147,-42.93429342934294,1
-21.46114611461146,-42.92229222922292,1
-21.455145514551454,-42.91029102910291,1
-21.44914491449145,-42.8982898289829,1
-21.443144314431443,-42.886288628862886,1
-21.437143714371437,-42.874287428742875,1
-21.431143114311432,-42.862286228622864,1
-21.425142514251426,-42.85028502850285,1
-21.41914191419142,-42.83828382838284,1
-21.413141314131416,-42.82628262826283,1
-21.40714071407141,-42.81428142814282,1
-21.4011401140114,-42.8022802280228,1
-21.395139513951396,-42.79027902790279,1
-21.38913891389139,-42.77827782778278,1
-21.38313831383138,-42.76627662766276,1
-21.377137713771376,-42.75427542754275,1
-21.37113711371137,-42.74227422742274,1
-21.365136513651365,-42.73027302730273,1
-21.35913591359136,-42.71827182718272,1
-21.353135313531354,-42.70627062706271,1
-21.34713471347135,-42.6942694269427,1
-21.341134113411343,-42.682268226822686,1
-21.335133513351337,-42.670267026702675,1
-21.329132913291332,-42.658265826582664,1
-21.323132313231323,-42.646264626462646,1
-21.317131713171317,-42.634263426342635,1
-21.311131113111312,-42.622262226222624,1
-21.305130513051306,-42.61026102610261,1
-21.299129912991297,-42.598259825982595,1
-21.293129312931292,-42.586258625862584,1
-21.287128712871286,-42.57425742574257,1
-21.28112811281128,-42.56225622562256,1
-21.275127512751276,-42.55025502550255,1
-21.26912691269127,-42.53825382538254,1
-21.263126312631265,-42.52625262526253,1
-21.25712571257126,-42.51425142514252,1
-21.251125112511254,-42.50225022502251,1
-21.245124512451248,-42.490249024902496,1
-21.23912391239124,-42.47824782478248,1
-21.233123312331234,-42.46624662466247,1
-21.22712271227123,-42.45424542454246,1
-21.22112211221122,-42.44224422442244,1
-21.215121512151214,-42.43024302430243,1
-21.20912091209121,-42.41824182418242,1
-21.203120312031203,-42.406240624062406,1
-21.197119711971197,-42.394239423942395,1
-21.191119111911192,-42.382238223822384,1
-21.185118511851186,-42.37023702370237,1
-21.17911791179118,-42.35823582358236,1
-21.173117311731176,-42.34623462346235,1
-21.16711671167117,-42.33423342334234,1
-21.16111611161116,-42.32223222322232,1
-21.155115511551156,-42.31023102310231,1
-21.14911491149115,-42.2982298229823,1
-21.14311431143114,-42.28622862286228,1
-21.137113711371136,-42.27422742274227,1
-21.13111311131113,-42.26222622262226,1
-21.125112511251125,-42.25022502250225,1
-21.11911191119112,-42.23822382238224,1
-21.113111311131114,-42.22622262226223,1
-21.10711071107111,-42.21422142214222,1
-21.101110111011103,-42.202220222022206,1
-21.095109510951097,-42.190219021902195,1
-21.089108910891092,-42.178217821782184,1
-21.083108310831083,-42.166216621662166,1
-21.077107710771077,-42.154215421542155,1
-21.071107110711072,-42.142214221422144,1
-21.065106510651066,-42.13021302130213,1
-21.059105910591057,-42.118211821182115,1
-21.053105310531052,-42.106210621062104,1
-21.047104710471046,-42.09420942094209,1
-21.04110411041104,-42.08220822082208,1
-21.035103510351036,-42.07020702070207,1
-21.02910291029103,-42.05820582058206,1
-21.023102310231025,-42.04620462046205,1
-21.01710171017102,-42.03420342034204,1
-21.011101110111014,-42.02220222022203,1
-21.005100510051008,-42.010201020102016,1
-20.999099909991,-41.998199819982,1
-20.993099309930994,-41.98619861986199,1
-20.98709870987099,-41.97419741974198,1
-20.98109810981098,-41.96219621962196,1
-20.975097509750974,-41.95019501950195,1
-20.96909690969097,-41.93819381938194,1
-20.963096309630963,-41.926192619261926,1
-20.957095709570957,-41.914191419141915,1
-20.951095109510952,-41.902190219021904,1
-20.945094509450946,-41.89018901890189,1
-20.93909390939094,-41.87818781878188,1
-20.933093309330935,-41.86618661866187,1
-20.92709270927093,-41.85418541854186,1
-20.92109210921092,-41.84218421842184,1
-20.915091509150916,-41.83018301830183,1
-20.90909090909091,-41.81818181818182,1
-20.9030903090309,-41.8061806180618,1
-20.897089708970896,-41.79417941794179,1
-20.89108910891089,-41.78217821782178,1
-20.885088508850885,-41.77017701770177,1
-20.87908790879088,-41.75817581758176,1
-20.873087308730874,-41.74617461746175,1
-20.86708670867087,-41.73417341734174,1
-20.861086108610863,-41.722172217221726,1
-20.855085508550857,-41.710171017101715,1
-20.849084908490852,-41.698169816981704,1
-20.843084308430843,-41.686168616861686,1
-20.837083708370837,-41.674167416741675,1
-20.831083108310832,-41.662166216621664,1
-20.825082508250826,-41.65016501650165,1
-20.819081908190817,-41.638163816381635,1
-20.813081308130812,-41.626162616261624,1
-20.807080708070806,-41.61416141614161,1
-20.8010801080108,-41.6021602160216,1
-20.795079507950796,-41.59015901590159,1
-20.78907890789079,-41.57815781578158,1
-20.783078307830785,-41.56615661566157,1
-20.77707770777078,-41.55415541554156,1
-20.771077107710774,-41.54215421542155,1
-20.765076507650768,-41.530153015301536,1
-20.75907590759076,-41.51815181518152,1
-20.753075307530754,-41.50615061506151,1
-20.747074707470748,-41.494149414941496,1
-20.74107410741074,-41.48214821482148,1
-20.735073507350734,-41.47014701470147,1
-20.72907290729073,-41.45814581458146,1
-20.723072307230723,-41.446144614461446,1
-20.717071707170717,-41.434143414341435,1
-20.711071107110712,-41.422142214221424,1
-20.705070507050706,-41.41014101410141,1
-20.6990699069907,-41.3981398139814,1
-20.693069306930695,-41.38613861386139,1
-20.68706870687069,-41.37413741374138,1
-20.68106810681068,-41.36213621362136,1
-20.675067506750676,-41.35013501350135,1
-20.66906690669067,-41.33813381338134,1
-20.663066306630665,-41.32613261326133,1
-20.657065706570656,-41.31413141314131,1
-20.65106510651065,-41.3021302130213,1
-20.645064506450645,-41.29012901290129,1
-20.63906390639064,-41.27812781278128,1
-20.633063306330634,-41.26612661266127,1
-20.627062706270628,-41.254125412541256,1
-20.621062106210623,-41.242124212421245,1
-20.615061506150617,-41.230123012301235,1
-20.609060906090612,-41.218121812181224,1
-20.603060306030606,-41.20612061206121,1
-20.597059705970597,-41.194119411941195,1
-20.591059105910592,-41.182118211821184,1
-20.585058505850586,-41.17011701170117,1
-20.579057905790577,-41.158115811581155,1
-20.573057305730572,-41.146114611461144,1
-20.567056705670566,-41.13411341134113,1
-20.56105610561056,-41.12211221122112,1
-20.555055505550555,-41.11011101110111,1
-20.54905490549055,-41.0981098109811,1
-20.543054305430545,-41.08610861086109,1
-20.53705370537054,-41.07410741074108,1
-20.531053105310534,-41.06210621062107,1
-20.525052505250528,-41.050105010501056,1
-20.51905190519052,-41.03810381038104,1
-20.513051305130514,-41.02610261026103,1
-20.507050705070508,-41.014101410141016,1
-20.5010501050105,-41.002100210021,1
-20.495049504950494,-40.99009900990099,1
-20.48904890489049,-40.97809780978098,1
-20.483048304830483,-40.966096609660966,1
-20.477047704770477,-40.954095409540955,1
-20.471047104710472,-40.942094209420944,1
-20.465046504650466,-40.93009300930093,1
-20.45904590459046,-40.91809180918092,1
-20.453045304530455,-40.90609060906091,1
-20.44704470447045,-40.8940894089409,1
-20.44104410441044,-40.88208820882088,1
-20.435043504350435,-40.87008700870087,1
-20.42904290429043,-40.85808580858086,1
-20.423042304230425,-40.84608460846085,1
-20.417041704170416,-40.83408340834083,1
-20.41104110411041,-40.82208220822082,1
-20.405040504050405,-40.81008100810081,1
-20.3990399039904,-40.7980798079808,1
-20.393039303930394,-40.78607860786079,1
-20.387038703870388,-40.774077407740776,1
-20.381038103810383,-40.762076207620765,1
-20.375037503750377,-40.750075007500755,1
-20.369036903690372,-40.738073807380744,1
-20.363036303630366,-40.72607260726073,1
-20.357035703570357,-40.714071407140715,1
-20.351035103510352,-40.702070207020704,1
-20.345034503450346,-40.69006900690069,1
-20.339033903390337,-40.678067806780675,1
-20.333033303330332,-40.666066606660664,1
-20.327032703270326,-40.65406540654065,1
-20.32103210321032,-40.64206420642064,1
-20.315031503150315,-40.63006300630063,1
-20.30903090309031,-40.61806180618062,1
-20.303030303030305,-40.60606060606061,1
-20.2970297029703,-40.5940594059406,1
-20.291029102910294,-40.58205820582059,1
-20.285028502850288,-40.570057005700576,1
-20.27902790279028,-40.55805580558056,1
-20.273027302730274,-40.54605460546055,1
-20.267026702670268,-40.534053405340536,1
-20.26102610261026,-40.52205220522052,1
-20.255025502550254,-40.51005100510051,1
-20.249024902490248,-40.498049804980496,1
-20.243024302430243,-40.486048604860486,1
-20.237023702370237,-40.474047404740475,1
-20.231023102310232,-40.462046204620464,1
-20.225022502250226,-40.45004500450045,1
-20.21902190219022,-40.43804380438044,1
-20.213021302130215,-40.42604260426043,1
-20.20702070207021,-40.41404140414042,1
-20.2010201020102,-40.4020402040204,1
-20.195019501950195,-40.39003900390039,1
-20.18901890189019,-40.37803780378038,1
-20.183018301830185,-40.36603660366037,1
-20.177017701770176,-40.35403540354035,1
-20.17101710171017,-40.34203420342034,1
-20.165016501650165,-40.33003300330033,1
-20.15901590159016,-40.31803180318032,1
-20.153015301530154,-40.30603060306031,1
-20.147014701470148,-40.294029402940296,1
-20.141014101410143,-40.282028202820285,1
-20.135013501350137,-40.270027002700274,1
-20.12901290129013,-40.25802580258026,1
-20.123012301230126,-40.24602460246025,1
-20.117011701170117,-40.234023402340235,1
-20.111011101110112,-40.222022202220224,1
-20.105010501050106,-40.21002100210021,1
-20.099009900990097,-40.198019801980195,1
-20.093009300930092,-40.186018601860184,1
-20.087008700870086,-40.17401740174017,1
-20.08100810081008,-40.16201620162016,1
-20.075007500750075,-40.15001500150015,1
-20.06900690069007,-40.13801380138014,1
-20.063006300630065,-40.12601260126013,1
-20.05700570057006,-40.11401140114012,1
-20.051005100510054,-40.10201020102011,1
-20.045004500450048,-40.090009000900096,1
-20.03900390039004,-40.07800780078008,1
-20.033003300330034,-40.06600660066007,1
-20.027002700270028,-40.054005400540056,1
-20.02100210021002,-40.04200420042004,1
-20.015001500150014,-40.03000300030003,1
-20.009000900090008,-40.018001800180016,1
-20.003000300030003,-40.006000600060005,1
-19.996999699969997,-39.993999399939995,1
-19.990999099909992,-39.981998199819984,1
-19.984998499849986,-39.96999699969997,1
-19.97899789978998,-39.95799579957996,1
-19.972997299729975,-39.94599459945995,1
-19.96699669966997,-39.93399339933994,1
-19.96099609960996,-39.92199219921992,1
-19.954995499549955,-39.90999099909991,1
-19.94899489948995,-39.8979897989799,1
-19.942994299429945,-39.88598859885989,1
-19.936993699369935,-39.87398739873987,1
-19.93099309930993,-39.86198619861986,1
-19.924992499249925,-39.84998499849985,1
-19.91899189918992,-39.83798379837984,1
-19.912991299129914,-39.82598259825983,1
-19.906990699069908,-39.813981398139816,1
-19.900990099009903,-39.801980198019805,1
-19.894989498949897,-39.789978997899794,1
-19.88898889888989,-39.77797779777978,1
-19.882988298829886,-39.76597659765977,1
-19.876987698769877,-39.753975397539755,1
-19.870987098709872,-39.741974197419744,1
-19.864986498649866,-39.72997299729973,1
-19.858985898589857,-39.717971797179715,1
-19.852985298529852,-39.705970597059704,1
-19.846984698469846,-39.69396939693969,1
-19.84098409840984,-39.68196819681968,1
-19.834983498349835,-39.66996699669967,1
-19.82898289828983,-39.65796579657966,1
-19.822982298229824,-39.64596459645965,1
-19.81698169816982,-39.63396339633964,1
-19.810981098109814,-39.62196219621963,1
-19.804980498049808,-39.609960996099616,1
-19.7989798979898,-39.5979597959796,1
-19.792979297929794,-39.58595859585959,1
-19.786978697869788,-39.573957395739576,1
-19.78097809780978,-39.56195619561956,1
-19.774977497749774,-39.54995499549955,1
-19.768976897689768,-39.537953795379536,1
-19.762976297629763,-39.525952595259525,1
-19.756975697569757,-39.513951395139514,1
-19.750975097509752,-39.501950195019504,1
-19.744974497449746,-39.48994899489949,1
-19.73897389738974,-39.47794779477948,1
-19.732973297329735,-39.46594659465947,1
-19.72697269726973,-39.45394539453946,1
-19.72097209720972,-39.44194419441944,1
-19.714971497149715,-39.42994299429943,1
-19.70897089708971,-39.41794179417942,1
-19.702970297029704,-39.40594059405941,1
-19.696969696969695,-39.39393939393939,1
-19.69096909690969,-39.38193819381938,1
-19.684968496849685,-39.36993699369937,1
-19.67896789678968,-39.35793579357936,1
-19.672967296729674,-39.34593459345935,1
-19.666966696669668,-39.333933393339336,1
-19.660966096609663,-39.321932193219325,1
-19.654965496549657,-39.309930993099314,1
-19.64896489648965,-39.2979297929793,1
-19.642964296429646,-39.28592859285929,1
-19.636963696369637,-39.273927392739274,1
-19.63096309630963,-39.26192619261926,1
-19.624962496249626,-39.24992499249925,1
-19.618961896189617,-39.237923792379235,1
-19.612961296129612,-39.225922592259224,1
-19.606960696069606,-39.21392139213921,1
-19.6009600960096,-39.2019201920192,1
-19.594959495949595,-39.18991899189919,1
-19.58895889588959,-39.17791779177918,1
-19.582958295829584,-39.16591659165917,1
-19.57695769576958,-39.15391539153916,1
-19.570957095709574,-39.14191419141915,1
-19.564956495649568,-39.129912991299136,1
-19.55895589558956,-39.11791179117912,1
-19.552955295529554,-39.10591059105911,1
-19.546954695469548,-39.093909390939096,1
-19.54095409540954,-39.08190819081908,1
-19.534953495349534,-39.06990699069907,1
-19.528952895289528,-39.057905790579056,1
-19.522952295229523,-39.045904590459045,1
-19.516951695169517,-39.033903390339034,1
-19.51095109510951,-39.02190219021902,1
-19.504950495049506,-39.00990099009901,1
-19.4989498949895,-38.997899789979,1
-19.492949294929495,-38.98589858985899,1
-19.48694869486949,-38.97389738973898,1
-19.48094809480948,-38.96189618961896,1
-19.474947494749475,-38.94989498949895,1
-19.46894689468947,-38.93789378937894,1
-19.462946294629464,-38.92589258925893,1
-19.456945694569455,-38.91389138913891,1
-19.45094509450945,-38.9018901890189,1
-19.444944494449445,-38.88988898889889,1
-19.43894389438944,-38.87788778877888,1
-19.432943294329434,-38.86588658865887,1
-19.426942694269428,-38.853885388538856,1
-19.420942094209423,-38.841884188418845,1
-19.414941494149417,-38.829882988298834,1
-19.40894089408941,-38.81788178817882,1
-19.402940294029406,-38.80588058805881,1
-19.396939693969397,-38.793879387938794,1
-19.39093909390939,-38.78187818781878,1
-19.384938493849386,-38.76987698769877,1
-19.378937893789377,-38.757875787578755,1
-19.372937293729372,-38.745874587458744,1
-19.366936693669366,-38.73387338733873,1
-19.36093609360936,-38.72187218721872,1
-19.354935493549355,-38.70987098709871,1
-19.34893489348935,-38.6978697869787,1
-19.342934293429344,-38.68586858685869,1
-19.33693369336934,-38.67386738673868,1
-19.330933093309334,-38.66186618661867,1
-19.324932493249328,-38.649864986498656,1
-19.31893189318932,-38.63786378637864,1
-19.312931293129314,-38.62586258625863,1
-19.306930693069308,-38.613861386138616,1
-19.3009300930093,-38.6018601860186,1
-19.294929492949294,-38.58985898589859,1
-19.288928892889288,-38.577857785778576,1
-19.282928292829283,-38.565856585658565,1
-19.276927692769277,-38.553855385538554,1
-19.27092709270927,-38.54185418541854,1
-19.264926492649266,-38.52985298529853,1
-19.25892589258926,-38.51785178517852,1
-19.252925292529255,-38.50585058505851,1
-19.24692469246925,-38.4938493849385,1
-19.24092409240924,-38.48184818481848,1
-19.234923492349235,-38.46984698469847,1
-19.22892289228923,-38.45784578457846,1
-19.222922292229224,-38.44584458445845,1
-19.216921692169215,-38.43384338433843,1
-19.21092109210921,-38.42184218421842,1
-19.204920492049204,-38.40984098409841,1
-19.1989198919892,-38.3978397839784,1
-19.192919291929194,-38.38583858385839,1
-19.186918691869188,-38.373837383738376,1
-19.180918091809183,-38.361836183618365,1
-19.174917491749177,-38.349834983498354,1
-19.16891689168917,-38.33783378337834,1
-19.162916291629166,-38.32583258325833,1
-19.156915691569157,-38.313831383138314,1
-19.15091509150915,-38.3018301830183,1
-19.144914491449146,-38.28982898289829,1
-19.138913891389137,-38.277827782778274,1
-19.13291329132913,-38.26582658265826,1
-19.126912691269126,-38.25382538253825,1
-19.12091209120912,-38.24182418241824,1
-19.114911491149115,-38.22982298229823,1
-19.10891089108911,-38.21782178217822,1
-19.102910291029104,-38.20582058205821,1
-19.0969096909691,-38.1938193819382,1
-19.090909090909093,-38.18181818181819,1
-19.084908490849088,-38.169816981698176,1
-19.07890789078908,-38.15781578157816,1
-19.072907290729074,-38.14581458145815,1
-19.066906690669068,-38.133813381338136,1
-19.06090609060906,-38.12181218121812,1
-19.054905490549054,-38.10981098109811,1
-19.048904890489048,-38.097809780978096,1
-19.042904290429043,-38.085808580858085,1
-19.036903690369037,-38.073807380738074,1
-19.03090309030903,-38.06180618061806,1
-19.024902490249026,-38.04980498049805,1
-19.01890189018902,-38.03780378037804,1
-19.012901290129015,-38.02580258025803,1
-19.00690069006901,-38.01380138013802,1
-19.000900090009,-38.001800180018,1
-18.994899489948995,-37.98979897989799,1
-18.98889888988899,-37.97779777977798,1
-18.982898289828984,-37.96579657965797,1
-18.976897689768975,-37.95379537953795,1
-18.97089708970897,-37.94179417941794,1
-18.964896489648964,-37.92979297929793,1
-18.95889588958896,-37.91779177917792,1
-18.952895289528954,-37.90579057905791,1
-18.946894689468948,-37.893789378937896,1
-18.940894089408943,-37.881788178817885,1
-18.934893489348937,-37.869786978697874,1
-18.92889288928893,-37.85778577857786,1
-18.922892289228926,-37.84578457845785,1
-18.916891689168917,-37.833783378337834,1
-18.91089108910891,-37.82178217821782,1
-18.904890489048906,-37.80978097809781,1
-18.898889888988897,-37.797779777977794,1
-18.89288928892889,-37.78577857785778,1
-18.886888688868886,-37.77377737773777,1
-18.88088808880888,-37.76177617761776,1
-18.874887488748875,-37.74977497749775,1
-18.86888688868887,-37.73777377737774,1
-18.862886288628864,-37.72577257725773,1
-18.85688568856886,-37.71377137713772,1
-18.850885088508853,-37.70177017701771,1
-18.844884488448848,-37.689768976897696,1
-18.83888388838884,-37.67776777677768,1
-18.832883288328834,-37.66576657665767,1
-18.826882688268828,-37.653765376537656,1
-18.82088208820882,-37.64176417641764,1
-18.814881488148814,-37.62976297629763,1
-18.808880888088808,-37.617761776177616,1
-18.802880288028803,-37.605760576057605,1
-18.796879687968797,-37.593759375937594,1
-18.79087908790879,-37.58175817581758,1
-18.784878487848786,-37.56975697569757,1
-18.77887788778878,-37.55775577557756,1
-18.772877287728775,-37.54575457545755,1
-18.76687668766877,-37.53375337533754,1
-18.76087608760876,-37.52175217521752,1
-18.754875487548755,-37.50975097509751,1
-18.74887488748875,-37.4977497749775,1
-18.742874287428744,-37.48574857485749,1
-18.736873687368735,-37.47374737473747,1
-18.73087308730873,-37.46174617461746,1
-18.724872487248724,-37.44974497449745,1
-18.71887188718872,-37.43774377437744,1
-18.712871287128714,-37.42574257425743,1
-18.706870687068708,-37.413741374137416,1
-18.700870087008703,-37.401740174017405,1
-18.694869486948697,-37.389738973897394,1
-18.68886888688869,-37.37773777377738,1
-18.682868286828686,-37.36573657365737,1
-18.676867686768677,-37.353735373537354,1
-18.67086708670867,-37.34173417341734,1
-18.664866486648666,-37.32973297329733,1
-18.658865886588657,-37.317731773177314,1
-18.65286528652865,-37.3057305730573,1
-18.646864686468646,-37.29372937293729,1
-18.64086408640864,-37.28172817281728,1
-18.634863486348635,-37.26972697269727,1
-18.62886288628863,-37.25772577257726,1
-18.622862286228624,-37.24572457245725,1
-18.61686168616862,-37.23372337233724,1
-18.610861086108613,-37.22172217221723,1
-18.604860486048608,-37.209720972097216,1
-18.5988598859886,-37.1977197719772,1
-18.592859285928593,-37.18571857185719,1
-18.586858685868588,-37.173717371737176,1
-18.58085808580858,-37.16171617161716,1
-18.574857485748574,-37.14971497149715,1
-18.568856885688568,-37.137713771377136,1
-18.562856285628563,-37.125712571257125,1
-18.556855685568557,-37.113711371137114,1
-18.55085508550855,-37.1017101710171,1
-18.544854485448546,-37.08970897089709,1
-18.53885388538854,-37.07770777077708,1
-18.532853285328535,-37.06570657065707,1
-18.52685268526853,-37.05370537053706,1
-18.52085208520852,-37.04170417041704,1
-18.514851485148515,-37.02970297029703,1
-18.50885088508851,-37.01770177017702,1
-18.502850285028504,-37.00570057005701,1
-18.496849684968495,-36.99369936993699,1
-18.49084908490849,-36.98169816981698,1
-18.484848484848484,-36.96969696969697,1
-18.47884788478848,-36.95769576957696,1
-18.472847284728473,-36.94569456945695,1
-18.466846684668468,-36.933693369336936,1
-18.460846084608463,-36.921692169216925,1
-18.454845484548457,-36.909690969096914,1
-18.44884488448845,-36.8976897689769,1
-18.442844284428446,-36.88568856885689,1
-18.436843684368437,-36.873687368736874,1
-18.43084308430843,-36.86168616861686,1
-18.424842484248426,-36.84968496849685,1
-18.418841884188417,-36.837683768376834,1
-18.41284128412841,-36.82568256825682,1
-18.406840684068406,-36.81368136813681,1
-18.4008400840084,-36.8016801680168,1
-18.394839483948395,-36.78967896789679,1
-18.38883888388839,-36.77767776777678,1
-18.382838283828384,-36.76567656765677,1
-18.37683768376838,-36.75367536753676,1
-18.370837083708373,-36.74167416741675,1
-18.364836483648368,-36.729672967296736,1
-18.35883588358836,-36.71767176717672,1
-18.352835283528353,-36.70567056705671,1
-18.346834683468348,-36.693669366936696,1
-18.34083408340834,-36.68166816681668,1
-18.334833483348334,-36.66966696669667,1
-18.328832883288328,-36.657665766576656,1
-18.322832283228323,-36.645664566456645,1
-18.316831683168317,-36.633663366336634,1
-18.31083108310831,-36.62166216621662,1
-18.304830483048306,-36.60966096609661,1
-18.2988298829883,-36.5976597659766,1
-18.292829282928295,-36.58565856585659,1
-18.28682868286829,-36.57365736573658,1
-18.28082808280828,-36.56165616561656,1
-18.274827482748275,-36.54965496549655,1
-18.26882688268827,-36.53765376537654,1
-18.262826282628264,-36.52565256525653,1
-18.256825682568255,-36.51365136513651,1
-18.25082508250825,-36.5016501650165,1
-18.244824482448244,-36.48964896489649,1
-18.23882388238824,-36.47764776477648,1
-18.232823282328233,-36.46564656465647,1
-18.226822682268228,-36.453645364536456,1
-18.220822082208223,-36.441644164416445,1
-18.214821482148217,-36.429642964296434,1
-18.20882088208821,-36.41764176417642,1
-18.202820282028206,-36.40564056405641,1
-18.196819681968197,-36.393639363936394,1
-18.19081908190819,-36.38163816381638,1
-18.184818481848186,-36.36963696369637,1
-18.178817881788177,-36.357635763576354,1
-18.17281728172817,-36.34563456345634,1
-18.166816681668166,-36.33363336333633,1
-18.16081608160816,-36.32163216321632,1
-18.154815481548155,-36.30963096309631,1
-18.14881488148815,-36.2976297629763,1
-18.142814281428144,-36.28562856285629,1
-18.13681368136814,-36.27362736273628,1
-18.130813081308133,-36.26162616261627,1
-18.124812481248128,-36.249624962496256,1
-18.11881188118812,-36.23762376237624,1
-18.112811281128113,-36.22562256225623,1
-18.106810681068108,-36.213621362136216,1
-18.1008100810081,-36.2016201620162,1
-18.094809480948093,-36.18961896189619,1
-18.088808880888088,-36.177617761776176,1
-18.082808280828083,-36.165616561656165,1
-18.076807680768077,-36.153615361536154,1
